epoch,accuracy_test_before,accuracy_test_after
0,9.269356597600872,70.93784078516903
1,52.331606217616574,83.54922279792746
2,78.70662460567823,86.82965299684543
3,82.51121076233184,89.81422165278667
4,83.44683080146673,91.40911471974856
5,87.45222929936305,86.94267515923568
6,88.96457765667574,91.34877384196184
7,85.4744996772111,92.44673983214977
8,91.34739560912612,94.1455015066724
9,89.55568378534333,93.3064050778996
10,89.00118906064209,90.9036860879905
11,91.25319693094629,93.75959079283888
12,90.46052631578947,85.08771929824562
13,83.41384863123994,90.98228663446055
14,87.66006984866124,93.9464493597206
15,92.44851258581235,92.60106788710908
16,94.90379615184608,95.00780031201248
17,90.92254563394178,93.53724716329552
18,93.05555555555556,93.28703703703704
19,90.16309887869521,92.45667686034659
20,93.92953929539296,95.82655826558265
21,93.58889623265037,93.39061467283543
22,93.50029815146095,95.40846750149076
23,91.97375063099445,94.4977284199899
24,93.69828134945894,95.54423933800126
25,91.07365792759052,94.06991260923844
26,93.23098394975575,94.4870900209351
27,93.50282485875707,94.0677966101695
28,94.72913616398243,95.16837481698389
29,93.84615384615384,94.75524475524476
30,93.78330373001776,94.25695677915927
31,95.72368421052632,95.88815789473685
32,93.61936193619363,94.22442244224423
33,92.54901960784314,93.61344537815125
34,94.665085951393,95.9098992294013
35,94.30803571428571,95.25669642857143
36,94.47761194029852,95.4726368159204
37,95.80209895052474,95.60219890054972
38,95.48577036310107,95.73110893032386
39,94.01978417266187,89.7931654676259
40,94.13281753707285,94.71308833010961
41,93.0365296803653,93.72146118721462
42,93.50819672131148,93.90163934426229
43,93.12696747114376,93.1794333683106
44,92.57221458046767,92.22833562585969
45,95.092693565976,95.25627044711014
46,93.45794392523365,94.06267179769104
47,93.36931380107941,93.75481881264457
48,94.33399602385686,93.43936381709742
49,88.00223214285714,94.19642857142857
50,95.17374517374517,95.17374517374517
51,94.18794133623031,94.51385116784357
52,95.41029207232266,95.96662030598053
53,94.1919191919192,94.54545454545455
54,94.91173416407062,95.22326064382139
55,94.33962264150944,94.28066037735849
56,93.51911860012962,93.71354504212573
57,95.92034968431278,95.9689169499757
58,95.25737420474263,95.02602660497398
59,95.56848701880037,95.29991047448523
60,93.81107491856677,94.20195439739413
61,93.41228719467061,94.37453737971873
62,95.10567296996662,95.82869855394883
63,93.91819160387513,94.1334768568353
64,95.15669515669516,95.38461538461539
65,94.74720945502298,94.74720945502298
66,94.47264523406656,94.35984207557811
67,95.41393686718284,95.8904109589041
68,96.4824120603015,96.41959798994975
69,94.46579554189086,94.54265949269792
70,95.53884711779449,95.43859649122807
71,95.05462909718229,95.05462909718229
72,95.63082965144821,95.8271968581247
73,94.78943611705924,95.07494646680942
74,95.48458149779736,95.31938325991189
75,94.06976744186046,94.18604651162791
76,96.18599791013584,95.5067920585162
77,94.45797807551766,94.70158343483557
78,95.52077711818673,95.6287101996762
79,93.96008403361344,94.32773109243698
80,94.34954007884363,94.41524310118265
81,94.7261663286004,94.99661933739013
82,95.47492865878516,95.63799429270281
83,94.8172142526608,94.9560388708931
84,95.95732734418866,95.78888265019651
85,96.01063829787235,95.85106382978724
86,95.87231700605393,96.03742432581178
87,94.31459254579912,93.8092229943146
88,94.56654456654456,94.74969474969474
89,96.684350132626,96.684350132626
90,95.85767392458843,95.64524694636218
91,95.11443661971832,95.15845070422534
92,95.05165851005981,94.88852637302882
93,95.00665778961384,94.94007989347537
94,94.89470325462668,94.83088704530951
95,93.30143540669856,93.57484620642515
96,94.9952335557674,94.9952335557674
97,95.71984435797665,95.71984435797665
98,96.41959798994975,96.35678391959799
99,93.50563286944997,93.77070907886016
100,95.33479692645444,95.17014270032931
101,94.66415568110483,94.78970495919648
102,95.19817073170732,95.42682926829268
103,95.03588516746412,95.03588516746412
104,94.63315217391305,94.70108695652173
105,96.05194805194806,96.1038961038961
106,95.96456692913385,96.25984251968504
107,95.10688836104512,95.01187648456056
