epoch,accuracy_test_before,accuracy_test_after
0,10.027205596579867,32.80217644772639
1,19.826338639652676,33.465991316931984
2,17.144116350815334,35.69854561480829
3,22.936189201249444,35.51985720660419
4,32.85470085470085,44.888888888888886
5,13.691643781875246,31.62024323264025
6,10.283400809716598,36.59919028340081
7,32.11530653674381,36.500203004466094
8,13.69986480396575,35.060838215412346
9,23.49423323366083,42.84493806065784
10,25.401929260450164,40.19292604501607
11,33.1328320802005,40.65162907268171
12,25.710649130250317,39.75392448027153
13,36.26962849482957,45.92110302566066
14,31.287365484256675,45.75528098844161
15,32.71028037383177,42.80373831775701
16,31.766528925619834,41.425619834710744
17,38.231731933790876,47.35567218409366
18,33.17307692307692,43.18181818181818
19,34.56284153005464,44.53551912568306
20,33.83793410507569,45.013357079252
21,41.969864020580665,51.120911429621465
22,47.41086587436333,55.39049235993209
23,29.84478935698448,46.51884700665189
24,44.094189137865555,53.816938853019366
25,44.17014812001519,51.158374477782
26,40.6127258444619,50.0
27,45.49678341672623,53.71694067190851
28,57.527417746759724,61.465603190428716
29,44.70426409903714,54.19532324621733
30,53.246268656716424,58.47014925373134
31,47.70710059171598,60.35502958579882
32,52.64976958525346,58.7173579109063
33,50.78988941548184,61.41390205371248
34,53.41273476866697,57.99358680714612
35,46.40557939914164,50.268240343347635
36,51.35975135975136,58.27505827505828
37,51.650563607085346,57.689210950080515
38,62.04465334900118,62.31884057971014
39,53.27067669172932,59.43609022556391
40,43.377063055438,53.23741007194245
41,59.24453280318092,62.392312789927104
42,62.74353876739562,67.3558648111332
43,63.23232323232323,69.22558922558922
44,54.52,64.32
45,58.3743842364532,63.38259441707718
46,62.125340599455036,67.80848579213702
47,55.91647331786543,64.76632416307591
48,62.56450972608177,67.32830488289004
49,47.17455002092926,58.97865215571368
50,64.79217603911981,66.01466992665037
51,62.04322200392928,67.38703339882122
52,61.38952164009112,64.46469248291572
53,63.747680890538035,62.44897959183674
54,66.04651162790698,71.47286821705427
55,55.5506018724922,61.56932679447169
56,62.63691683569979,66.85598377281947
57,60.3267211201867,64.91637495138079
58,64.44687045123726,67.75836972343524
59,70.4019921736037,72.18071860547848
60,60.248161764705884,66.26838235294117
61,56.37342908438061,59.47037701974865
62,61.32963988919668,65.20775623268698
63,71.22254998361193,74.17240249098657
64,60.0,63.422459893048135
65,59.787234042553195,61.361702127659576
66,69.85062893081762,69.33962264150944
67,68.97546897546898,72.22222222222221
68,68.46536548029086,71.25908916953692
69,68.11897779639715,69.75282781734394
70,62.676641729010804,66.45885286783042
71,71.4580751755473,70.42544403139198
72,68.89507892293408,69.91643454038997
73,64.59977452085683,67.08004509582864
74,68.06853582554517,68.45794392523365
75,64.87275761368377,66.16604088443889
76,68.18683339463037,71.64398675983817
77,72.80252266456445,74.53685455262121
78,67.63326226012794,70.70362473347548
79,71.54639175257732,70.22680412371133
80,70.42088854247856,71.04442712392829
81,73.203125,74.375
82,67.94409377817854,69.47700631199278
83,69.46666666666667,71.15555555555557
84,67.5576344804544,71.29969929836285
85,67.93160967472895,68.84904086738949
86,67.97385620915033,71.37254901960785
87,69.15608663181479,70.83644510828977
88,69.88205560235889,70.05054759898904
89,66.68194317140238,67.09440879926673
90,69.32966023875115,69.14600550964187
91,71.18771075309105,72.08692394155113
92,65.65473493429995,65.15632079746261
93,64.20217209690894,67.91979949874687
94,68.91241578440808,69.20115495668912
95,74.33742727860376,74.53135100193924
96,76.18530582699964,76.33007600434311
97,69.01653611836379,67.88511749347258
98,75.8257713248639,76.00725952813066
99,70.32176121930569,74.51312447078747
100,71.29270870024656,74.18104966537513
101,73.3502538071066,73.67657722987673
102,71.2,73.72631578947369
103,71.81150021616948,71.4656290531777
104,70.49053688682889,71.76516029354964
105,69.56715751896475,70.28112449799197
106,72.95519934237566,72.87299630086314
107,69.99537679149329,71.65973185390662
108,72.66061452513966,74.51117318435753
109,72.94646505925623,73.0281977932162
110,73.98989898989899,73.12409812409813
111,72.60659694288013,73.53177795655672
112,70.76290543627228,70.2603928734582
113,76.31473303894019,76.31473303894019
114,76.54867256637168,76.78692988427501
115,73.29881656804734,73.63165680473372
116,74.46573323507738,74.13411938098747
117,70.29053420805998,70.57169634489222
118,62.89198606271778,62.54355400696864
119,71.1335676625659,71.48506151142355
120,72.96296296296296,72.3045267489712
