epoch,accuracy_test_before,accuracy_test_after
0,11.129848229342327,68.97133220910624
1,39.224137931034484,71.12068965517241
2,24.531835205992508,70.59925093632958
3,31.221719457013574,57.01357466063348
4,31.296296296296294,58.7037037037037
5,22.157434402332363,76.23906705539358
6,15.689981096408317,65.59546313799622
7,76.144578313253,75.42168674698794
8,38.82725832012678,62.59904912836767
9,60.69078947368421,68.25657894736842
10,41.118421052631575,77.96052631578947
11,51.09649122807017,71.71052631578947
12,69.2485549132948,75.3757225433526
13,52.1613832853026,63.112391930835734
14,59.876543209876544,74.69135802469135
15,30.240000000000002,60.8
16,57.993730407523515,66.4576802507837
17,54.12587412587413,62.51748251748251
18,62.93279022403259,70.46843177189409
19,45.38361508452536,61.508452535760725
20,54.330708661417326,61.023622047244096
21,45.51422319474836,70.67833698030634
22,78.32585949177877,78.32585949177877
23,63.41463414634146,77.88617886178861
24,55.94405594405595,55.069930069930074
25,59.72850678733032,60.633484162895925
26,67.10743801652893,77.52066115702479
27,58.74524714828897,58.36501901140685
28,78.41140529531569,78.41140529531569
29,60.47904191616767,61.82634730538922
30,61.7693522906793,62.55924170616114
31,59.684361549497844,68.14921090387375
32,64.81481481481481,69.37321937321937
33,61.23853211009175,61.23853211009175
34,58.55130784708249,61.77062374245473
35,51.072961373390555,48.712446351931334
36,58.72274143302181,60.12461059190031
37,68.74265569917743,67.21504112808461
38,60.74074074074074,60.123456790123456
39,70.98445595854922,70.98445595854922
40,57.00598802395209,64.31137724550898
41,64.0909090909091,64.0909090909091
42,66.44736842105263,73.35526315789474
43,75.26205450733752,75.26205450733752
44,58.39753466872111,58.39753466872111
45,74.72727272727273,72.9090909090909
46,64.29608127721336,67.34397677793905
47,55.71955719557196,59.22509225092251
48,68.16770186335404,68.94409937888199
49,74.79935794542536,74.79935794542536
50,61.904761904761905,67.12018140589569
51,48.470588235294116,51.52941176470588
52,71.03594080338267,71.03594080338267
53,68.44660194174757,68.44660194174757
54,62.008141112618716,63.36499321573948
55,63.70716510903427,62.77258566978193
56,68.53252647503783,68.6838124054463
57,53.051643192488264,55.39906103286385
58,68.80108991825612,71.66212534059946
59,53.110047846889955,59.80861244019139
60,71.7741935483871,70.76612903225806
61,71.37931034482759,70.51724137931035
62,77.46913580246914,78.85802469135803
63,65.63573883161511,64.7766323024055
64,70.14388489208633,70.14388489208633
65,65.54878048780488,66.46341463414635
66,83.12101910828027,83.9171974522293
67,61.43106457242583,61.60558464223386
68,72.17261904761905,72.17261904761905
69,69.1768826619965,64.97373029772329
70,54.029511918274686,52.894438138479
71,70.46004842615012,70.46004842615012
72,67.64132553606238,67.64132553606238
73,58.70646766169154,58.70646766169154
