epoch,accuracy_test_before,accuracy_test_after
0,1.1483253588516746,80.43062200956938
1,10.492505353319057,84.20770877944325
2,36.25067531064289,88.49270664505673
3,31.137088204038253,90.57739992915337
4,64.46945337620579,91.31832797427653
5,51.264138389886895,93.7125748502994
6,57.512195121951216,92.6829268292683
7,56.80230168516235,93.01274147143445
8,50.74626865671642,92.97415362213324
9,57.364914877868245,88.15692079940784
10,49.81667074065021,93.18015155218772
11,68.10772501771794,92.27498228206944
12,62.212643678160916,93.96551724137932
13,77.28585178055823,96.24639076034649
14,75.02057613168725,94.19753086419753
15,69.55049261083744,94.33497536945814
16,63.480684986061334,95.26085225009956
17,71.20397186594953,93.42159702110054
18,71.35512302607418,94.45464561145795
19,69.1351888667992,95.2534791252485
20,80.86989992301771,94.68822170900692
21,74.60317460317461,94.22398589065256
22,65.17341040462428,94.07514450867052
23,74.89925158318941,95.19286125503741
24,82.20486111111111,95.3125
25,82.85060975609755,95.5030487804878
26,77.09966405375141,95.85666293393056
27,84.12563667232598,93.76061120543294
28,85.09277031349967,95.00959692898272
29,86.16880247459126,95.75784357048165
30,88.56088560885608,95.44895448954489
31,85.66265060240964,94.97991967871486
32,85.3211009174312,94.30226943505554
33,83.35657833565784,95.16503951650395
34,91.90710767065447,95.46094299788881
35,87.76239392585975,94.55113890129522
36,83.84458077709611,95.2624403544649
37,90.0070372976777,95.6368754398311
38,87.94295592048401,95.46240276577356
39,92.44462025316456,95.37183544303798
40,89.38215102974829,96.20137299771166
41,90.29712163416899,94.47539461467038
42,91.78082191780823,94.55316373124593
43,90.47103410936654,96.21007038440715
44,91.74708818635608,95.60732113144759
45,85.65629228687416,94.65493910690121
46,81.64556962025317,94.9367088607595
47,93.41842840047866,96.64938173115277
48,94.55072463768116,95.88405797101449
49,85.96059113300493,94.21182266009852
50,93.91371340523882,96.9568567026194
51,93.9334637964775,96.02087410306588
52,90.39711191335739,95.66787003610109
53,91.3837166849215,94.12194231471341
54,90.72052401746726,94.86899563318777
55,91.12567004169149,94.87790351399643
56,88.8079125455492,95.8875585632483
57,88.86576482830385,94.7970863683663
58,91.82859990034878,94.5440956651719
59,94.7103274559194,96.72544080604534
60,91.13597246127367,95.69707401032701
61,87.941473259334,96.11503531786074
62,93.0117501546073,96.53679653679653
63,93.91509433962264,95.14150943396227
64,93.56164383561644,94.88584474885845
65,93.07858687815428,94.88103821196827
66,95.28218694885362,96.42857142857143
67,94.02566158781075,95.22854851643946
68,93.75561545372865,95.01347708894879
69,94.76595744680851,96.04255319148936
70,94.35699435699436,97.11909711909712
71,94.10681399631676,95.67219152854513
72,93.06974677920924,94.93558418480676
73,91.68797953964194,95.01278772378517
74,93.93805309734513,95.57522123893806
75,92.80575539568345,94.76782210595161
76,96.65780478541588,97.60729206228636
77,96.99097291875627,97.69307923771315
78,93.39419978517724,94.3609022556391
79,93.63132911392405,95.33227848101265
80,90.51918735891647,94.35665914221218
81,94.74593847217422,95.40269616315243
82,94.99818774918448,95.5781080101486
83,94.78628464067637,95.39689995302959
84,93.06236860546602,93.833216538192
85,90.61572700296736,93.06379821958457
86,94.63435742102986,95.32669839896148
87,87.5239923224568,94.4977607165707
88,95.6769055745165,96.39742131209708
89,95.73831775700936,96.33644859813084
90,94.93927125506073,97.80701754385966
91,94.74590869939708,95.73643410852713
92,92.7684117125111,93.21206743566992
93,96.02169981916818,96.45569620253166
94,93.98530762167125,95.54637281910009
95,96.32052330335242,96.81112019623875
96,96.113074204947,97.52650176678446
97,94.73907509546034,95.58761137038609
98,93.5929648241206,95.45226130653266
99,95.61531715872552,96.1707103186203
100,95.67551446465852,95.82463465553236
101,94.57221711131555,96.27414903403863
102,95.03311258278146,95.72847682119206
103,94.61358313817331,95.08196721311475
104,93.59942466738583,94.35454872348076
105,95.00362056480812,95.87255611875453
106,94.93111515466597,95.2950350922797
107,94.82496194824962,95.58599695585997
108,94.86412365993517,95.28795811518324
109,96.4022894521668,95.91169255928045
110,94.32188065099457,95.04520795660036
111,93.93939393939394,94.61722488038278
112,93.5770413392552,94.46532285616672
113,95.12411347517731,96.2174940898345
114,96.14087673285874,96.47808167853128
115,94.24196018376722,94.97702909647779
116,95.53398058252426,95.88349514563107
117,95.88419951168468,96.44227415416812
118,94.70013947001394,95.21152952115295
119,97.09527498063517,97.5987606506584
120,94.09448818897637,94.29133858267717
121,94.566098945661,95.37712895377129
122,94.35897435897435,94.87179487179486
123,93.62380446333688,93.94261424017003
124,96.09442060085837,96.39484978540771
125,96.3006230529595,96.84579439252336
126,94.88677867056245,95.32505478451424
127,95.38606403013182,95.48022598870057
128,94.25101214574899,94.53441295546558
129,95.29167900503406,96.0319810482677
130,93.78299120234604,94.66275659824048
131,94.44444444444444,94.84126984126983
132,93.76083188908146,94.16522241478914
133,95.11022044088176,95.67134268537075
134,97.12892741061755,97.02058504875406
135,96.01693284587262,96.44025399268808
136,93.95939086294416,94.06091370558376
137,95.08859185576625,95.27510102580044
138,93.8584779706275,94.39252336448598
139,94.27539969056214,94.84270242392986
140,95.57109557109557,95.86247086247086
141,93.82055852644088,94.35531788472964
142,96.4348130024467,96.57462425725271
143,94.54545454545455,94.84143763213531
144,94.61745482506728,94.88658208381392
145,97.52508361204013,97.72575250836121
146,96.57004830917874,96.61835748792271
147,95.05247376311844,95.75212393803099
148,95.87372607506836,95.84886900323141
149,95.89727528969621,96.05386783589101
150,96.99958898479244,97.32840115084258
151,93.55531686358755,94.27139276763337
152,96.02558245774327,96.02558245774327
153,96.34972034147778,96.40859581984104
154,97.43881616391576,97.60956175298804
155,96.71026555687673,96.98771304003171
156,94.61158509205208,95.06061966771442
157,93.8953488372093,94.26910299003323
158,94.9677815280761,95.18257134090213
159,95.47511312217195,95.47511312217195
160,95.10598503740648,94.98129675810473
161,94.59279038718292,94.85981308411215
162,94.78288034989066,95.0952827241487
163,96.6176010021923,96.49232696523646
164,96.01449275362319,96.10507246376811
165,95.32374100719424,95.16957862281603
166,97.15261958997722,97.40888382687926
167,94.51152579582876,95.06037321624589
168,95.10275470048099,95.4962833406209
169,96.14093959731544,96.25279642058166
170,94.67554076539102,94.64226289517471
171,95.91966847306344,96.01530124322602
172,94.86256544502618,95.18979057591623
173,95.83501819652244,96.03720177921554
174,96.61971830985917,96.61971830985917
175,95.09864364981505,95.22194821208384
176,93.17862165963432,92.8973277074543
177,97.08704592186429,96.94996572995203
178,96.89147932278657,97.05800721620872
179,95.42389210019267,95.42389210019267
180,96.28454916175804,96.28454916175804
181,96.45868465430016,96.3743676222597
182,94.49838187702265,94.87594390507012
183,94.146581406788,94.49090014756517
184,94.7634359209922,94.87827285254939
185,95.86180713743356,96.01366742596811
186,95.62260943476413,95.6651083722907
187,94.390118373649,94.390118373649
188,95.04632929436922,95.26015680684247
189,95.5585464333782,95.64827276805742
190,95.84639498432603,95.92476489028213
191,96.28235294117647,96.18823529411765
192,94.00630914826499,94.00630914826499
193,94.77059694129255,94.81993093241243
194,95.98684210526316,96.1842105263158
195,95.66694987255735,95.5819881053526
196,97.40780331373597,97.40780331373597
197,97.0404984423676,97.0404984423676
198,96.58719027582983,96.58719027582983
199,96.62247474747475,96.55934343434343
200,95.94398841139547,95.7508450024143
201,95.54355165428764,95.57731262660366
202,94.92307692307692,94.82051282051283
203,94.62924462924462,94.66389466389467
204,96.91909012381227,96.80391592283328
205,96.14661654135338,96.33458646616542
206,96.2878093492209,96.2878093492209
207,96.91119691119691,96.96635410921125
208,95.95511482254697,95.90292275574113
209,96.42719938532463,96.42719938532463
210,98.16204051012754,98.08702175543887
211,97.35832978270132,97.44354495100129
212,97.02719797596457,97.09044908285895
213,96.87878787878788,96.9090909090909
214,96.76898222940227,96.93053311793214
215,95.91104734576757,95.83931133428982
216,94.15607985480943,94.30127041742287
217,96.56264133876074,96.51741293532339
218,94.65648854961832,94.54743729552891
219,95.49019607843138,95.62091503267975
220,96.35960747071857,96.29629629629629
221,94.13793103448276,94.35736677115987
222,94.71465629053178,94.8443579766537
223,95.97812097812097,95.97812097812097
224,96.22546552591848,96.1248112732763
225,95.37177541729895,95.2959028831563
226,95.33927347498286,95.33927347498286
227,96.26417611741161,96.29753168779186
228,96.99331848552339,97.21603563474387
229,96.1057520543051,96.14147909967846
230,95.5078125,95.34505208333334
231,95.15738498789347,95.29574541681079
232,96.18257261410788,96.18257261410788
233,95.21319388576026,95.37409493161707
234,94.40468445022772,94.33962264150944
235,96.12530915086562,96.04286892003297
236,94.94645247657296,95.01338688085677
237,95.1143854207057,95.1143854207057
