epoch,accuracy_test_before,accuracy_test_after
0,1.002004008016032,4.008016032064128
1,2.4050632911392404,4.936708860759493
2,2.5900189513581804,7.454200884396715
3,5.418060200668896,7.759197324414716
4,7.026675341574496,7.351984385165908
5,6.965840589417281,9.042196918955124
6,8.29581993569132,7.459807073954984
7,8.704061895551257,9.348807221147647
8,8.149084017687933,10.233733417561591
9,9.805238415043654,9.066487575554063
10,10.575016523463319,9.253139458030404
11,11.709913506320692,12.17564870259481
12,13.611491108071135,13.885088919288647
13,12.394366197183098,9.15492957746479
14,14.817518248175181,12.262773722627736
15,15.089163237311384,12.82578875171468
16,14.99312242090784,13.342503438789546
17,16.02248770203795,13.352073085031623
18,15.105540897097624,11.939313984168866
19,16.882232811436353,12.661674608577265
20,17.586912065439673,12.81526925698705
21,16.82892906815021,11.474269819193324
22,17.44421906693712,13.522650439486139
23,18.898708361658738,16.451393609789257
24,20.155038759689923,14.276485788113696
25,17.91229153798641,13.959234095120445
26,18.81461061337009,13.783597518952448
27,19.00826446280992,14.87603305785124
28,20.604395604395602,17.376373626373624
29,18.62940785096474,15.302727877578176
30,19.648885887913572,20.526671168129642
31,22.39115411195577,17.484450587422256
32,21.36457615437629,16.6092350103377
33,21.293800539083556,19.20485175202156
34,17.908407382091593,16.267942583732058
35,19.971367215461704,14.960629921259844
36,21.157684630738522,17.764471057884233
37,23.021582733812952,19.686069326357096
38,21.617946974847044,20.190346702923183
39,20.74688796680498,18.326417704011064
40,21.299397186872067,18.218352310783654
41,23.602892833662064,20.249835634451017
42,21.794019933554818,19.53488372093023
43,20.525224602626125,17.277125086385624
44,20.581973030518096,20.93683463449255
45,22.807017543859647,19.428200129954515
46,21.666666666666668,19.67948717948718
47,22.27816236626809,22.592825676526118
48,22.62773722627737,21.69873921698739
49,22.431729518855654,19.310793237971392
50,20.495646349631613,19.223040857334226
51,23.101881894873458,18.754055807916934
52,21.13436866981769,18.09588116137745
53,24.10958904109589,20.273972602739725
54,22.975641869651085,21.790651744568795
55,21.68592794017675,21.07409925220938
56,22.411444141689373,22.615803814713896
57,21.493370551290997,20.30704815073273
58,22.529371112646857,21.28541810642709
59,21.686746987951807,21.352074966532797
60,22.57217847769029,21.784776902887142
61,21.936758893280633,22.200263504611332
62,22.665716322166784,21.66785459729152
63,24.576844955991874,22.748815165876778
64,22.906574394463668,20.484429065743946
65,23.51233671988389,22.93178519593614
66,23.328877005347593,20.120320855614974
67,22.884012539184955,23.197492163009404
68,23.130990415335464,20.95846645367412
69,23.364485981308412,23.16421895861148
70,23.237597911227155,22.12793733681462
71,24.759284731774414,24.621733149931224
72,24.194608809993426,24.589086127547667
73,25.233644859813083,22.963951935914555
74,24.387096774193548,22.967741935483872
75,23.268325487558844,22.595830531271016
76,24.562584118438764,24.158815612382234
77,23.80050505050505,23.106060606060606
78,25.79310344827586,22.96551724137931
79,23.251295336787564,22.927461139896373
80,23.45758354755784,22.36503856041131
81,22.65943012211669,21.438263229308006
82,25.15991471215352,21.961620469083158
83,24.19904567143831,25.426039536468988
84,25.324232081911262,23.27645051194539
85,24.39516129032258,22.24462365591398
86,23.367697594501717,21.924398625429554
87,25.177993527508093,24.01294498381877
88,23.876592890677397,22.132796780684107
89,26.00896860986547,23.70275464445868
90,24.061196105702365,22.531293463143253
91,23.806321452589106,22.999327505043713
92,24.900398406374503,22.576361221779546
93,22.881921280853902,23.14876584389593
94,24.46463335496431,21.414665801427642
95,24.254742547425472,23.712737127371277
96,24.579831932773107,23.739495798319325
97,25.155494125777473,23.773324118866622
98,25.524712254570076,24.306025727826675
99,24.55562870309414,22.8439763001975
100,24.881995954146998,25.016857720836143
101,23.89853137516689,23.230974632843793
102,24.069148936170212,24.66755319148936
103,23.432343234323433,22.442244224422442
104,26.258503401360546,23.741496598639454
105,25.916230366492147,25.13089005235602
106,26.447462473195138,25.44674767691208
107,25.192442267319805,23.37298810356893
108,24.120913016656385,24.367674275138803
109,25.10094212651413,24.226110363391655
110,22.73042273042273,23.284823284823286
111,23.42896174863388,22.60928961748634
112,24.193548387096776,22.849462365591396
113,24.65846994535519,23.702185792349727
114,26.702269692923895,25.83444592790387
115,26.179401993355484,26.910299003322258
116,26.76529926025555,26.227303295225283
117,25.471698113207548,24.393530997304584
118,24.115983026874115,25.530410183875528
119,22.896551724137932,22.06896551724138
120,26.060606060606062,23.232323232323232
121,26.27062706270627,25.610561056105613
122,25.22012578616352,25.09433962264151
123,24.302788844621514,24.50199203187251
124,25.35593220338983,24.135593220338983
125,27.284345047923324,26.96485623003195
126,25.487646293888165,24.772431729518857
127,26.717076244486453,24.574669187145556
128,23.866666666666667,24.4
129,22.52252252252252,23.423423423423422
130,25.977653631284912,24.441340782122907
131,24.29305912596401,23.84318766066838
132,23.848238482384822,25.135501355013552
133,25.66063977746871,25.312934631432544
134,25.14657980456026,25.21172638436482
135,24.75862068965517,24.620689655172416
136,25.493945188017847,25.493945188017847
137,24.673539518900345,23.711340206185564
138,24.951267056530213,24.301494476933073
139,25.280898876404496,27.52808988764045
140,27.42935906271537,27.015851137146797
141,26.29043358568479,26.77219545767378
142,26.963168867268937,26.337734537873526
143,23.41614906832298,23.975155279503106
144,24.94996664442962,25.01667778519013
145,26.935804103242884,25.545996029119788
146,25.804333552199605,25.60735390676297
147,26.814516129032256,26.61290322580645
148,26.056338028169012,24.07170294494238
149,26.043737574552683,26.507620941020544
150,25.97402597402597,24.81203007518797
151,26.266666666666666,25.533333333333335
152,25.893459204315576,25.421443020903574
153,25.603557814485388,25.730622617534944
154,26.215644820295985,25.792811839323466
155,26.098191214470283,24.160206718346252
156,25.661914460285136,26.001357773251865
157,25.412087912087912,25.618131868131865
158,24.47089947089947,24.074074074074073
159,26.817558299039778,25.720164609053498
160,27.224435590969453,26.693227091633464
161,25.359835503769705,25.839616175462645
162,25.933469110658518,25.186693822131705
163,24.98360655737705,25.049180327868854
164,26.125511596180083,23.806275579809004
165,25.92343854936199,25.52048354600403
166,24.870466321243523,23.186528497409327
167,23.455233291298867,24.71626733921816
168,26.134055517941775,25.050778605280975
169,26.595030221625255,24.58025520483546
170,25.49152542372881,26.305084745762713
171,26.366120218579237,26.707650273224044
172,27.564102564102566,26.56695156695157
173,26.522327469553453,23.883626522327468
174,25.12350035285815,25.12350035285815
175,23.092926490984745,23.02357836338419
176,23.69607211848036,24.855119124275596
177,26.385224274406333,26.978891820580476
178,25.08735150244584,25.716282320055907
179,26.89419795221843,26.143344709897608
180,26.814516129032256,26.276881720430108
181,26.492287055667337,23.340040241448694
182,25.603557814485388,26.493011435832276
183,25.889741800418705,25.26168876482903
184,25.21856086079354,25.08406186953598
185,26.149802890932982,25.558475689881732
186,25.15605493133583,25.405742821473158
187,25.46075085324232,23.61774744027304
188,23.994638069705093,25.067024128686327
189,28.01807617817947,25.693996126533246
190,25.220938137321554,24.7450713800136
191,26.523994811932557,25.87548638132296
192,25.165562913907287,24.635761589403973
193,25.343811394891947,25.605762933857235
194,27.133934767522554,25.32963219986121
195,27.058823529411764,25.7439446366782
196,26.848767488341107,24.450366422385077
197,24.75442043222004,25.605762933857235
198,26.878238341968913,25.971502590673573
199,26.671122994652407,27.205882352941174
200,27.003367003367,28.215488215488215
201,24.382520582647246,25.71247625079164
202,26.27062706270627,26.072607260726073
203,26.73015873015873,25.96825396825397
204,27.14663143989432,26.1558784676354
205,26.644295302013422,26.711409395973156
206,24.909529553679132,25.392038600723765
207,24.435847840103158,25.08059316569955
208,25.42706964520368,25.229960578186596
209,27.194148936170215,27.79255319148936
210,27.677329624478443,26.981919332406118
211,24.497731691510044,25.405055087491903
212,25.534591194968552,26.352201257861633
213,26.758711374095988,24.983563445101904
214,28.823529411764703,28.49673202614379
215,26.075446724023827,27.332892124420916
216,25.354012137559,25.96089008766015
217,25.01603592046183,24.053880692751765
218,24.83745123537061,26.33289986996099
219,24.935233160621763,27.72020725388601
220,26.702269692923895,24.899866488651533
221,25.339673913043477,25.883152173913043
222,26.76056338028169,25.15090543259557
223,26.13941018766756,25.871313672922252
224,24.511784511784512,26.464646464646464
225,26.8125,26.75
226,26.2792166771952,27.03727100442198
227,25.529185375240537,26.74791533033996
228,23.680738786279683,24.010554089709764
229,25.572269457161546,25.964682799215172
230,26.21160409556314,27.303754266211605
231,26.187245590230663,25.848032564450474
232,24.324324324324326,26.486486486486488
233,25.063938618925828,27.493606138107417
234,27.19606465214336,27.82853127196065
235,26.937984496124027,26.550387596899228
236,27.62982689747004,27.097203728362185
237,26.536312849162012,27.02513966480447
238,24.795640326975477,25.0
239,25.615435795076515,27.41184298070526
240,26.515656229180546,25.649566955363092
241,26.08695652173913,26.70807453416149
242,25.614489003880987,26.972833117723155
243,25.1088534107402,26.2699564586357
244,25.06578947368421,27.171052631578945
245,25.404007756948932,25.46864899806076
246,27.630685675492195,27.630685675492195
247,23.187414500683996,24.145006839945278
248,26.247288503253795,25.090383224873463
249,24.833110814419225,26.702269692923895
250,25.26525198938992,25.066312997347477
251,27.02883970489604,27.900737759892692
252,24.031007751937985,25.90439276485788
253,26.753782668500687,28.198074277854197
254,23.285899094437255,23.415265200517467
255,23.79356568364611,24.932975871313673
256,25.552486187845304,24.654696132596683
257,24.106517168885773,25.087596355991593
258,23.482321547698465,22.94863242161441
259,26.4990328820116,26.17666021921341
260,25.56532663316583,25.628140703517587
261,26.559356136820927,27.900737759892692
262,25.386165211551376,24.91605104096709
263,26.360655737704917,26.491803278688526
264,27.359131025118806,26.54446707399864
265,24.100475220638153,25.118805159538354
266,26.193724420190996,25.51159618008186
267,26.07578676942839,26.268464996788698
268,27.424749163879596,27.491638795986624
269,27.199462726662187,25.990597716588315
270,25.962165688193085,25.83170254403131
271,26.474358974358974,26.21794871794872
272,24.77446217904233,25.676613462873004
273,25.573314801945795,26.059763724808892
274,24.983818770226538,26.666666666666668
275,26.11683848797251,25.15463917525773
276,24.915597569209993,26.13099257258609
277,26.801346801346803,27.474747474747474
278,24.892703862660944,26.180257510729614
279,22.950819672131146,23.770491803278688
280,23.60248447204969,25.87991718426501
281,24.934036939313984,25.46174142480211
282,25.017135023989034,25.085675119945165
283,22.75489534098582,24.172856178257934
284,25.151719487525288,27.039784221173296
285,24.649859943977592,23.599439775910362
286,26.488706365503077,28.06297056810404
287,25.508819538670284,25.1696065128901
288,25.954198473282442,26.43997224149896
289,24.227174694464416,25.736879942487416
290,27.804214819850444,25.356900067980963
291,25.673854447439354,26.617250673854446
292,24.605678233438486,27.19242902208202
293,24.775707384403038,28.502415458937197
294,28.18505338078292,27.686832740213525
295,25.595238095238095,28.10846560846561
296,25.782811459027315,26.11592271818787
297,25.800130633572827,26.714565643370346
298,27.080491132332877,28.035470668485672
299,24.44733420026008,24.25227568270481
300,26.492287055667337,27.364185110663986
301,25.731790333560244,25.731790333560244
302,28.304319793681497,27.27272727272727
303,26.837060702875398,27.412140575079874
304,27.94819359236537,28.493524199045673
305,24.617346938775512,25.0
306,27.58846657929227,27.78505897771953
307,27.113133940182056,26.59297789336801
308,26.0431654676259,27.913669064748202
309,26.228419654714475,26.294820717131472
310,25.1875,26.375
311,25.96026490066225,25.89403973509934
312,27.705031013094416,27.08476912474156
313,24.423337856173678,26.051560379918588
314,26.79296346414073,27.40189445196211
315,26.769025367156207,27.903871829105476
316,26.45367412140575,26.96485623003195
317,26.85489166119501,25.738673670387392
318,25.442176870748302,26.666666666666668
319,28.062216461438755,28.062216461438755
320,27.320954907161806,29.11140583554377
321,27.828348504551364,28.67360208062419
322,26.25429553264605,27.079037800687285
323,25.598904859685145,26.625598904859686
324,26.32283991962492,27.5284661754856
325,25.474254742547426,25.5420054200542
326,27.947019867549667,27.748344370860927
327,26.527871054398926,27.7367360644728
328,26.00834492350487,25.73018080667594
329,25.341130604288498,25.146198830409354
330,26.25407166123778,26.384364820846905
331,26.7892317793828,26.526592252133945
332,26.433915211970078,27.431421446384043
333,26.546906187624753,27.54491017964072
334,26.46477946017117,28.110599078341014
335,25.359477124183005,25.098039215686274
336,26.003949967083607,25.74061882817643
337,27.123287671232877,28.28767123287671
338,25.0,26.537433155080215
339,25.41879096868172,25.054624908958484
340,25.64450474898236,26.187245590230663
341,23.229461756373937,24.858356940509914
342,23.257418909592822,24.637681159420293
343,25.482093663911847,27.823691460055095
344,25.903614457831324,25.167336010709505
345,25.423728813559322,27.11864406779661
346,25.852660300136428,25.443383356070942
347,24.950625411454904,26.991441737985518
348,25.131233595800524,25.853018372703414
349,27.368421052631582,27.017543859649123
350,25.435073627844712,24.9665327978581
351,26.308724832214764,26.107382550335572
352,27.058029689608638,26.855600539811064
353,26.526315789473685,27.228070175438596
354,27.611940298507463,27.408412483039346
355,26.11683848797251,28.31615120274914
356,24.783477681545637,26.382411725516324
357,25.359835503769705,27.00479780671693
358,26.72998643147897,25.712347354138398
359,26.04237867395762,25.905673274094326
360,25.191370911621437,26.165622825330548
361,26.034712950600802,27.903871829105476
362,24.450194049159123,25.35575679172057
363,24.775707384403038,25.465838509316768
364,24.220305242203054,26.144658261446587
365,26.563507414571248,28.304319793681497
366,26.38208537438768,26.102169349195243
367,25.830013280212484,26.626826029216467
368,26.974564926372157,26.305220883534137
369,25.229960578186596,26.609724047306177
370,27.3876404494382,28.019662921348313
371,26.717032967032967,28.228021978021978
372,25.718015665796344,27.872062663185375
373,26.059763724808892,26.61570535093815
374,23.52941176470588,25.066844919786096
375,26.804123711340207,26.941580756013746
376,25.69252077562327,27.493074792243767
377,26.16883116883117,27.857142857142858
378,25.85604472396925,24.45842068483578
379,28.19499341238472,25.889328063241106
380,25.21067415730337,25.842696629213485
381,26.944837340876944,26.8033946251768
382,26.865671641791046,26.492537313432834
383,25.17707662588538,28.3322601416613
384,29.494949494949495,28.013468013468014
385,26.558073654390935,26.345609065155806
386,26.912181303116146,28.04532577903683
387,26.737967914438503,26.27005347593583
388,27.630729502905098,27.824402840542284
389,26.79830747531735,26.727785613540195
390,27.34107997265892,26.862611073137387
391,27.074542897327706,26.371308016877638
392,25.928338762214985,26.449511400651467
393,25.674786043449636,25.14812376563529
394,25.523012552301257,25.80195258019526
395,25.871313672922252,29.15549597855228
396,26.168224299065418,24.833110814419225
397,26.2046204620462,26.13861386138614
398,25.283522348232157,27.68512341561041
399,26.736566186107467,27.653997378768018
