epoch,accuracy_test_before,accuracy_test_after
0,51.57773952954676,74.64142283419392
1,73.08657465495608,86.13550815558344
2,62.45869134170522,87.11169861202907
3,72.56830601092896,86.88524590163934
4,71.22302158273382,88.10182623132263
5,69.41772151898734,84.9113924050633
6,71.05666156202145,89.79070954568658
7,80.18171493469619,89.26746166950596
8,70.73684210526315,90.63157894736842
9,75.4007739082366,88.22553897180762
10,82.28867165037379,92.98447383553766
11,77.73972602739725,93.15068493150685
12,70.4424778761062,88.96755162241888
13,74.05753968253968,89.73214285714286
14,84.96538081107813,91.64193867457962
15,76.36480411046885,91.39370584457289
16,79.81340118744698,92.91772688719253
17,83.03659742828883,92.63105835806132
18,81.79800221975583,93.61820199778025
19,81.59327065809006,92.82533399307273
20,84.0,90.25
21,77.25067385444744,92.29110512129381
22,83.45626975763962,91.51738672286618
23,82.99595141700405,91.96067090803933
24,78.18077144502014,92.86125503742085
25,85.8272907053395,91.8918918918919
26,87.86764705882352,94.42401960784314
27,81.03626943005182,91.29533678756476
28,84.2130518234165,92.37044145873321
29,88.31168831168831,92.58658008658008
30,88.23529411764706,91.69934640522875
31,85.18738845925044,92.92088042831648
32,80.15783540022548,90.81172491544532
33,85.44108574953732,93.39913633559532
34,81.90854870775348,93.68787276341949
35,83.4915611814346,92.77426160337554
36,84.17169684775318,92.28705566733736
37,76.8299711815562,92.16138328530259
38,83.59073359073359,88.03088803088804
39,84.04761904761905,92.42857142857143
40,85.51682692307693,94.59134615384616
41,85.37156231714454,93.21240491515506
42,88.73403019744484,93.43786295005808
43,87.28179551122194,93.46633416458853
44,87.92999396499698,93.6028968014484
45,82.71144278606965,92.59950248756219
46,86.67366211962224,94.38614900314796
47,84.92731446059678,92.50191277735271
48,88.34733893557423,94.22969187675069
49,84.63104325699746,91.19592875318067
50,86.36363636363636,93.29432943294329
51,86.34751773049646,91.75531914893617
52,82.85295554469955,91.49975574010747
53,83.42911877394637,93.82183908045977
54,86.16216216216216,93.56756756756756
55,85.85291113381001,96.01634320735445
56,89.20529801324504,91.65562913907284
57,83.90191897654584,94.66950959488273
58,86.34879163945133,93.40300457217505
59,85.19619500594531,94.11414982164091
60,86.97802197802199,92.85714285714286
61,89.02093944538765,93.83135257498584
62,87.19268153230418,93.71069182389937
63,86.61311914323963,93.3065595716198
64,87.09677419354838,93.01075268817203
65,92.02485758674263,94.35525634386327
66,85.05875769445998,95.18746502518187
67,90.24833434282253,94.60932768019383
68,86.93353474320242,93.12688821752266
69,88.68388683886839,93.78843788437884
70,85.16992790937178,93.92378990731206
71,85.0620067643743,91.4881623449831
72,85.64022809745983,93.20891653706583
