epoch,accuracy_test_before,accuracy_test_after
0,17.67992113046336,32.50082155767335
1,24.30647291941876,33.22324966974901
2,23.0718085106383,30.651595744680847
3,26.53061224489796,32.08430913348946
4,32.09448818897638,31.11811023622047
5,27.49648382559775,31.399437412095637
6,30.818673883626523,30.412719891745603
7,25.107367030062765,29.56722827882392
8,30.215319449346982,31.45075891281327
9,31.655372700871247,32.49435301710229
10,29.69121140142518,31.862911435357994
11,30.512474713418747,31.62508428860418
12,26.978543791769262,26.45093211396412
13,30.284910306014773,30.706999648258883
14,31.32530120481928,30.706610224682514
15,30.961090788160956,32.12504156967077
16,32.48945147679325,32.70042194092827
17,29.978038067349928,29.941434846266475
18,30.97255167739749,32.158590308370044
19,34.07951887738056,33.31105913798864
20,28.931245745405036,30.258679373723623
21,29.667609618104667,30.516265912305517
22,28.12830454705675,29.36200211491012
23,32.132030986864265,31.222633883462446
24,28.337874659400548,28.37193460490463
25,32.467532467532465,31.368631368631366
26,30.736989172196992,30.317848410757946
27,32.52801120448179,31.932773109243694
28,30.328702134869534,30.63368349711962
29,30.927835051546392,30.927835051546392
30,32.21957040572792,31.401295601772926
31,31.842636180228652,32.48150638870209
32,30.858706808073897,32.364009579199454
33,33.04676753782668,32.7716643741403
34,29.36074526180533,30.324445872149052
35,29.5525494276795,30.14221297259799
36,31.37186629526462,31.998607242339833
37,30.691739422431162,30.456682337139018
38,30.614973262032088,30.581550802139034
39,30.544677821288712,31.1498754004984
40,33.61986628462273,34.47946513849093
41,30.818030050083472,31.285475792988315
42,28.210601209533976,28.24617573817147
43,29.539473684210527,31.085526315789476
44,29.948542024013726,30.66895368782161
45,31.533042603153305,32.069775243206976
46,31.860726319730436,32.08536128790715
47,31.759946055293327,32.19824679703304
48,29.437074220150595,30.26174256005737
49,29.05740609496811,29.305457122608082
50,29.30043933761406,31.328151402500843
51,32.25919439579685,30.92819614711033
52,31.65199729180772,30.704129993229518
53,32.52115059221658,31.302876480541453
54,33.68078175895766,32.50814332247557
55,28.819444444444443,29.131944444444446
56,29.838142153413088,30.0844475721323
57,30.268069222938582,31.014591109602986
58,31.92439862542955,33.024054982817866
59,31.827731092436974,32.63305322128851
60,30.77716643741403,30.880330123796423
61,30.77493511308862,31.03448275862069
62,31.241283124128312,31.032078103207812
63,32.13933618139993,32.13933618139993
64,32.24694453149483,31.02475712942651
65,32.07729468599034,33.107890499194845
66,30.375888926515408,31.154757873349137
67,32.559800071403075,33.273830774723315
68,30.846634281748784,31.158917418459403
69,31.720251905866753,31.952270467351674
70,30.905511811023622,31.23359580052493
71,30.465694987557768,29.82580874511198
72,29.737302977232925,30.40280210157618
73,33.089515848136536,33.36816440264716
74,32.144059239313364,32.44698754628072
75,31.666135712010195,31.379420197515135
76,31.286173633440516,31.63987138263666
77,32.078729281767956,32.078729281767956
78,31.971640783254557,32.309250506414585
79,32.29203229203229,31.484731484731487
80,30.383480825958703,31.33398885611275
81,30.75924724205062,30.921479558728098
82,30.527817403708983,31.134094151212555
