epoch,accuracy_test_before,accuracy_test_after
0,26.191989828353464,77.177368086459
1,27.977839335180054,80.26315789473685
2,26.74339878131347,91.4691943127962
3,21.97340797760672,87.12386284114766
4,44.585091420534454,88.46694796061885
5,12.816691505216097,88.59910581222057
6,37.65718067504963,84.24884182660489
7,86.67894413750767,89.2572130141191
8,18.515165233137164,93.07378904481666
9,66.0031847133758,89.49044585987261
10,28.89048991354467,89.12103746397695
11,53.50803043110736,87.82755705832629
12,71.28658199889564,93.53948094975152
13,86.11388611388612,89.71028971028971
14,68.01040312093627,86.21586475942783
15,34.135528815706145,85.7504749841672
16,78.74538745387454,84.57564575645756
17,71.1,92.25
18,87.492795389049,92.21902017291066
19,67.7268475210477,91.67446211412536
20,81.04149715215623,92.59560618388934
21,65.83850931677019,87.64665286404417
22,89.04109589041096,88.81278538812786
23,87.4940561103186,90.96528768426057
24,90.46134663341647,91.33416458852868
25,54.138817480719794,92.90488431876607
26,87.2446437468859,90.33383158943697
27,92.35993208828522,86.92699490662139
28,87.92672772689426,92.83930058284763
29,84.65679676985195,91.45356662180349
30,90.14999999999999,91.45
31,84.97409326424871,92.83246977547496
32,53.743876836948914,91.32260321903429
33,87.36263736263736,91.11721611721612
34,91.59381304640215,93.94754539340954
35,90.25830258302582,91.21771217712177
36,92.98607529654461,93.14079422382672
37,93.33777481678881,95.06995336442372
38,91.65453663270257,92.33381853469189
39,92.21196306704135,92.5732637494982
40,82.5,93.25
41,90.52224371373308,90.18375241779498
42,91.03194103194103,90.41769041769042
43,91.13513513513513,93.89189189189189
44,90.9189777052746,91.29961935834693
45,92.65822784810128,93.92405063291139
46,93.77049180327869,93.71584699453553
47,89.21052631578948,91.44736842105263
48,93.98457583547558,93.573264781491
49,92.04633204633204,92.74131274131274
50,93.7381404174573,92.97912713472486
51,91.24365482233503,92.2165820642978
52,91.41242937853107,93.44632768361582
53,90.27214823393167,90.79328314997105
54,94.1019955654102,94.54545454545455
55,90.0709219858156,90.85894405043341
56,93.67924528301886,94.24528301886792
57,95.561850802644,95.37299338999055
58,90.50445103857567,91.24629080118694
59,92.6870037609695,91.64229001253656
60,93.84615384615384,88.84615384615384
61,92.7536231884058,93.84057971014492
62,91.9748229740362,93.0763178599528
63,91.72165566886623,91.42171565686863
64,90.77608142493638,91.0941475826972
