epoch,accuracy_test_before,accuracy_test_after
0,52.362204724409445,75.8092738407699
1,73.24310255075481,79.5419052576783
2,77.03625853914872,84.55070940620072
3,82.06307490144546,88.63337713534823
4,77.6815456362425,86.20919387075283
5,83.17972350230414,87.09677419354838
6,81.25748502994013,88.1437125748503
7,83.28926493918561,85.7218402961396
8,82.0914214151534,88.41577958672511
9,85.4556074766355,89.13551401869158
10,82.25709112854557,84.24864212432107
11,83.13032886723508,88.30694275274055
12,84.75675675675676,87.4054054054054
13,88.1238155401137,90.39797852179406
14,87.44158878504673,91.17990654205607
15,89.08984830805134,91.59859976662777
16,88.98254063816978,90.84888621312463
17,86.16200578592093,88.76567020250722
18,86.1784140969163,88.98678414096916
19,87.98159861989649,91.54686601495112
20,86.22837370242215,88.5121107266436
21,90.19607843137256,92.48366013071896
22,85.49132947976878,90.05780346820809
23,88.17345597897503,90.40735873850197
24,87.64302059496568,89.53089244851259
25,87.74233896185115,89.99374609130707
26,87.59318423855164,90.73482428115017
27,88.02736602052451,90.87799315849487
28,88.0415944540728,89.48584633160023
29,89.90196078431373,92.20588235294119
30,89.80891719745223,90.44585987261146
31,88.3987915407855,90.45317220543807
32,88.44036697247707,90.58103975535168
33,89.39051918735892,90.85778781038375
34,89.54382368016401,90.92772936955407
35,89.97584541062803,90.82125603864735
36,86.6014951121334,91.94939620471536
37,87.7539175856065,90.82994776552525
38,87.4342105263158,89.47368421052632
39,89.1280947255113,91.76533907427341
40,87.11691259931895,91.03291713961409
41,91.14206128133705,94.03899721448468
42,90.10863350485992,91.99542595769012
43,91.62588363240893,93.6378466557912
44,90.8695652173913,93.47826086956522
45,88.43304843304843,89.002849002849
46,88.4985835694051,91.61473087818696
47,88.264192139738,90.33842794759825
48,89.92537313432835,91.47121535181236
49,89.14807302231237,90.61866125760649
50,90.18743109151048,93.32965821389195
51,88.6622675464907,91.30173965206959
52,91.21813031161473,92.63456090651559
53,89.21832884097036,91.21293800539082
54,90.19292604501608,91.47909967845659
55,89.5413870246085,91.77852348993288
56,91.97722567287785,93.47826086956522
57,89.18623702894594,91.09776078645548
58,90.3954802259887,92.39856189008732
59,90.47619047619048,93.39285714285714
60,91.94981704129638,93.51803450078411
61,88.60887096774194,90.17137096774194
62,89.39873417721519,90.61181434599156
63,92.16321243523316,93.71761658031087
64,92.11237169097785,93.0848190167477
65,90.80636877247046,92.50128402670775
66,91.62907268170426,93.28320802005013
67,90.1829268292683,91.52439024390245
68,90.39855072463769,92.45169082125604
69,90.29126213592234,92.71844660194175
70,89.32551319648094,91.55425219941348
71,90.81334113516677,91.74956114686952
72,91.73252279635258,92.76595744680851
73,91.15836597649692,92.83715724678233
74,91.94029850746269,94.12935323383084
75,90.27472527472527,92.91208791208791
76,91.29244249726177,92.22343921139102
77,90.57318806252961,92.65750828991
78,93.519079345851,94.30648092065414
79,90.6764168190128,92.56550883607557
80,90.93581577658011,92.40568348848603
81,89.58687040181098,90.15280135823429
82,92.65805574439156,92.99796057104011
83,91.45435244161358,93.20594479830149
84,88.02554550292709,90.73975518893029
85,90.35916824196597,92.24952741020795
86,92.13951067152524,93.12857886517438
87,92.02936549554273,93.18300996329313
88,92.68011527377521,94.06340057636888
89,91.25786163522012,91.76100628930818
90,89.91981672394044,90.83619702176404
91,92.84897025171624,94.50800915331807
92,92.1978021978022,92.91208791208791
93,90.84712755598832,92.64849074975658
94,92.10706932052162,92.79341111873714
95,92.3262839879154,92.62839879154079
96,92.17665615141955,93.05993690851734
97,91.95121951219512,93.78048780487805
98,91.0950661853189,91.63658243080626
99,92.23463687150839,92.79329608938548
100,91.77906229929351,93.38471419396275
101,90.80135440180587,91.2528216704289
102,92.08715596330275,92.14449541284404
103,89.74358974358975,91.28205128205128
104,92.6774734488541,93.29234209055338
105,92.4516531503431,93.57454772301934
106,91.63987138263666,92.54019292604502
107,92.70364817591205,93.6031984007996
108,91.43790849673202,91.83006535947712
109,92.58387286639199,92.76044732195409
110,92.80505590666019,92.51336898395722
111,90.57377049180327,90.7103825136612
112,91.74256223436551,91.92471159684274
113,92.18492019812878,93.01045679691799
114,91.04180491041805,91.90444591904446
115,92.59465478841871,93.0957683741648
116,92.45033112582782,93.11258278145695
117,94.03697078115682,94.87179487179486
118,92.32218558643429,92.46349505416863
119,93.94235466536395,94.1866145578896
120,91.47335423197492,91.97492163009404
121,91.81701030927834,92.71907216494846
122,92.65279583875163,92.65279583875163
123,91.87643020594966,93.42105263157895
124,91.32075471698113,91.76100628930818
125,92.00438116100767,93.09967141292442
126,90.66891512085441,91.68071950534008
127,89.31439159975292,90.0555898702903
128,91.84060721062619,92.28336495888678
129,91.07468123861567,92.53187613843352
130,91.58266129032258,91.73387096774194
131,91.4367816091954,92.01149425287356
132,91.56850588964662,92.1264724116553
133,91.12854556427278,92.45624622812312
134,92.72097053726169,93.35644136337378
135,91.4238592633315,92.08356239692138
136,92.18551461245235,92.82083862770013
137,92.25874867444327,93.53128313891834
138,90.43876882776686,91.0936476751801
139,93.54838709677419,93.89400921658986
140,94.22510312315852,94.51974071891573
141,92.6487747957993,92.94049008168028
142,93.0538172715895,92.99123904881101
143,93.30218068535827,93.87331256490134
144,92.01409277745157,92.77745155607751
145,92.77331686226066,92.89684990735022
146,91.74147217235189,92.33991621783363
147,91.39150943396226,92.04009433962264
148,91.12607099143207,91.18727050183598
149,92.25741578682755,92.70990447461035
150,92.30337078651687,92.35955056179776
151,92.86204529855868,94.02882635552506
152,94.5514584479912,94.33131535498075
153,92.08860759493672,92.21518987341773
154,94.38095238095238,94.66666666666667
155,92.44604316546763,93.22541966426859
156,91.20947630922693,91.33416458852868
157,91.93047796399752,91.86840471756673
158,91.52806652806653,92.3076923076923
159,92.13720316622691,92.5065963060686
160,91.98798197295945,92.53880821231849
161,91.78082191780823,92.4331376386171
162,92.86146400483969,93.34543254688445
163,92.71935283136278,93.27940261356565
164,92.37102085620198,93.02963776070253
165,92.5748502994012,93.11377245508982
166,93.42105263157895,93.8787185354691
167,92.45667686034659,92.96636085626912
168,92.80860702151756,93.26160815402038
169,92.76387377584331,93.36235038084875
170,91.67129372570794,92.28206551915602
171,93.53348729792148,94.05311778290994
172,93.55774811375508,93.67382472431804
173,93.74262101534829,93.44746162927981
174,92.21014492753623,92.57246376811594
175,92.86165508528111,93.2406822488945
176,92.35033259423503,92.29490022172949
177,91.17505995203837,91.22302158273381
178,92.17668972857903,92.86854709952102
179,91.18589743589743,91.34615384615384
180,93.89460154241645,93.50899742930592
181,93.75,93.80434782608695
182,92.62187088274044,93.87351778656127
183,91.19351100811124,91.71494785631518
184,91.75377468060395,91.40534262485482
185,92.3406862745098,92.76960784313727
186,91.73463839042958,91.89777052746058
187,92.45852187028657,92.45852187028657
188,92.77996070726915,92.63261296660119
189,92.71641791044776,93.01492537313433
190,91.60024524831391,92.02942979767013
191,93.49148418491484,93.24817518248175
192,92.71255060728745,92.71255060728745
193,91.95888754534461,92.62394195888754
194,93.01948051948052,93.88528138528139
195,93.63425925925925,93.92361111111111
196,91.94414607948443,92.58861439312567
197,92.86871961102106,93.30091842247434
198,93.55992844364937,93.67918902802623
199,91.47788565264293,92.01725997842503
200,93.3620159803319,93.1161647203442
201,92.8035043804756,92.99123904881101
202,92.81953087601723,93.44183820009575
203,92.58343634116193,93.20148331273177
204,93.68836291913215,93.75410913872453
205,92.38972370334464,92.97140087251576
206,91.74368453481208,92.42144177449168
207,92.72608125819136,92.79161205766711
208,92.84128745837957,92.45283018867924
209,94.38395415472779,94.49856733524355
210,92.07383279044517,92.29098805646036
211,92.3076923076923,92.81674208144797
212,93.37078651685393,94.21348314606742
213,93.4926283680732,93.03507880020335
